Title,Description,Price,PCode
"Televizor Sony KD-65XG7005, 65 "" (164cm), 4K UHD, i zi"," Përshkrimi i produktit  Një televizor SMART me një diagonale të shkëlqyer 65 ” (164 cm) për të shijuar një botë televizive plot ngjyra dhe detaje realiste. Imazhi superior i televiziorit shkon paralelisht me një tingull të jashtëzakonshëm ose performancë të qetë. Ju gjithashtu do të vlerësoni që televizori juaj gjithashtu mund të sigurojë argëtim. Përpunimi i imazhit 4K X-Reality Pro i Sony rrit rezolucionin e secilit piksel për një pamje krejtësisht të qartë dhe të detajuar me cilësi gati 4K. Pikselët janë analizuar për të siguruar imazhe të mprehta, në kohë reale, në mënyrë që të mund të perceptoni sa më shumë detaje të jetë e mundur. Përveç imazhit, tingullit dhe performancës së shkëlqyeshme, televizori gjithashtu mund të sigurojë argëtim. Në këtë rast të veçantë, është qasje e shpejtë dhe e lehtë në YouTube me prekjen e një butoni në telekomandë. Ky televizor ka një diagonale 164 cm dhe rezolucion 4K UHD (3840 x 2160). Ai ka mbështetje për HDR10, HLG dhe kodekun HEVC. Prodhimi audio është 10 W + 10 W. Teknologjitë tjera të imazhit dhe zërimit përfshijnë: Dolby Digital, Dolby Digital Plus, Dolby Pulse, Dolby AC-4, DTS digital surround sound, S-Force Front Surround, Triluminos Display, Live Color dhe Motionflow X 200 Hz. Sistemi operativ është Linux. Karakteristikat tjera përfshijnë: modalitetet e zërimit (standard, music, cinema, sports, ClearAudio +), EPG, shfletues interneti Vewd, Teletext, kohëmatës për fikje/ndezje. Lidhshmëria: Wi-Fi, lidhja me celular smart (funksion media connect, photo sharing plus). Televizori mbështet regjistrimin me USB HDD. Ka një marrës të llojit DVB-C / T / T2 / S / S2. Klasa e energjisë A.    ",799.5,262082
"Televizor LG 65UN8500, 65"" (164cm), 4K UHD, i hirtë"," Përshkrimi i produktit  Sot, nuk keni më nevojë të shkoni në kinema për një përvojë të paparë ... Sot, gjithçka që duhet të bëni është të ndizni televizorin LG, i cili sjell kinemanë direkt në dhomën tuaj të ndenjës! Një imazh 4K është një imazh me ngjyra të gjalla dhe detaje të shkëlqyera, pavarësisht nga lloji i programit që shikohet ose lloji i aktivitetit. Është një rezolucion që e merr shikimin e TV në një nivel krejt të ri. Për të mbajtur gjithçka në funksionim siç duhet, televizori është i pajisur me një procesor të fuqishëm Alpha 7 të gjeneratës së 3-të, i cili do të kujdeset për gjithçka. Një përvojë befasuese audio-vizuale, plot ngjyra, tone të forta - të gjitha pa probleme dhe shpejt. Për më tepër, siguron që edhe një imazh me rezolucion të ulët të shndërrohet në një rezolucion më të lartë, sa më afër që të jetë e mundur me një imazh 4K. Shndërroni televizorin tuaj LG në një panel kontrolli në shtëpi për të kontrolluar shtëpinë tuaj të mençur me vetëm zërin tuaj. Thjesht bëni një pyetje dhe teknologjitë e ndihmësve të mençur Google Assistant dhe Amazon Alexa do të kujdesen për gjithçka! Jeta me LG është kaq e thjeshtë. Ky televizor SMART LED ka një diagonale prej 65 "" (164 cm) me rezolucion 4K (3840 x 2160 px). Marrësi është i llojit: DVB-C / T / T2 / S / S2. Mbështet HbbTV, HDR 10, Dolby Vision IQ, HLG, HEVC H.265, VP9, HGiG, HFR, 4S upscaler, modalitetin Auto Low Latency Mode (ALLM) dhe Filmmaker. Sistemi i altoparlantëve është 2.0, fuqia 20 W. Funksionet e mençura dhe për ndarje të përmbajtjes përfshijnë: sistemin operativ WebOS Smart TV, shfletuesin e Internetit, pajtueshmërinë me aplikacionin LG ThinQ, LG Home Dashboard, Apple AirPlay 2, regjistrimin e programeve të TV, lidhjen e tastierës dhe mausit, Bluetooth v5.0, Apple HomeKit, qasjen e shpejtë në aplikacione dhe lidhjen mobile. Televizori ofron mbështetje edhe për Wi-Fi, DLNA dhe Miracast. E përfshirë në paketë është një telekomandë Magic. Klasa e efiçiencës së energjisë është A.   ",849.5,287925
Televizor Samsung QE65Q70T - 65” (163 cm)," Përshkrimi i produktit  Televizori Samsung QE65Q70T vjen me ekran 65” (163 cm) me kualitet 4K UHD dhe rezolucion 3840 x 2160 piksel. Ky televizor posedon altoparlantë të integruar me fuqi 20 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit Dual, DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, Samsung mundëson përdorimin e teknologjive si HDR10 +, QLED, Quantum HDR1000, Smart, të cilat përmirësojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, Samusung ka porte HDMI, RCA, audio optike, audio koaksiale, LAN, Cl.    ",1294.37,283292
"Televizor Samsung QE65Q800T - 65” (163 cm), 8K UHD, i zi"," Përshkrimi i produktit  Televizori Samsung QE65Q800T vjen me ekran 65” (163 cm) me kualitet 8K UHD dhe rezolucion 7680 x 4320 piksel. Ky televizor posedon altoparlantë të integruar me fuqi 70 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit Dual, DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, Samsung mundëson përdorimin e teknologjive si HDR10 +, QLED, Quantum HDR2000, Smart, të cilat përmisojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, Samsung ka katër porte HDMI, porte USB, LAN, CI, port audio për kufje, dhe port për lidhje me satelit.   ",3281.5,283242
"Televizor Samsung QE50Q80T, 50” (125 cm), 4K UHD, i zi"," Përshkrimi i produktit  Televizori Samsung QE50Q80T vjen me ekran 50” (125 cm) me kualitet 4K UHD dhe rezolucion 3840 x 2160 pikselë. Ky televizor posedon altoparlantë të integruar me fuqi 60 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit Dual, DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, Samsung mundëson përdorimin e teknologjive si HDR10 +, QLED, Quantum HDR1000, Smart, të cilat përmirësojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, Samsung ka katër porte HDMI, porte USB, YPbPr, CI+, port audio për kufje, port audio L/P, RJ-45 LAN dhe port për lidhje me satelit.    ",1034.4,300133
"Televizor Sencor SLE 2470TCS - 24"" (61cm), HD, i zi"," Përshkrimi i produktit  Ky televizor ndërthurr një varg veçorish të përsosura teknologjike për argëtimin tuaj maksimal. Ka diagonale 24 inç dhe ofron pamje të detajizuara fantastike me rezolucion 1366 x 768 (HD) pikselë si dhe audio të fuqishme e të pastër me kapacitet 6W. Mbështet teknologjinë LED si dhe ka marrës të tipit DVB-C, DVB-S2, DVB-T2 (HEVC). Lidhet me pajisje përmes USB, HDMI, 3.5 mm jack, Cl. Mund të montohet në mur. Ka energji të klasit A.   ",129.67,291533
"Televizor Sony KD-49XG9005, 49 "" (123cm), 4K UHD, i zi"," Përshkrimi i produktit  Televizor 49 "" LCD me 123 cm dhe rezolucion 4K UHD (3840 x 2160). Procesori 4K HDR X1 Extreme përmban përpunimin e fuqishëm të imazhit në kohë reale. Imazhi i përpunuar në këtë mënyrë do t'ju befasojë me thellësi, detaje të përsosur ose me natyrën e ngjyrave që janë të pastra, me shkëlqim të lartë pa ndonjë mangësi. Megjithatë, ky imazh në kohë reale nuk është thjesht meritë e këtij çipi të fuqishëm, por përbëhet nga ndërveprimi i fundit i përmirësimeve të objekteve të larta me HDR, Super Bit Mapping 4K HDR, përpunimi me dy databaza, zgjerimi i kontrastit dinamik dhe saktësia e ngjyra. Me sistemin operativ Android Tv, ju mund të gëzoni lehtësisht çdo gjë nga filmat, lojrat, fotot, muzika, interneti dhe aplikacionet, të gjitha në një ekran të madh. Për më tepër, kontrolli i avancuar i zërit e bën edhe më të lehtë gjetjen e programeve dhe aplikacioneve se kurrë më parë. Thjesht thuani atë.    ",1024.57,256222
"Televizor LG 70UN7100, 70"" (177cm), 4K UHD, i zi"," Përshkrimi i produktit  Përvoja e shikimit të TV gjithashtu mund të azhurnohet! Ky televizor LG është prova e gjallë e kësaj. Një imazh 4K është një imazh me ngjyra të gjalla dhe detaje të shkëlqyera, pavarësisht nga lloji i programit që shikohet ose lloji i aktivitetit. Është një rezolucion që e dërgon shikimin e TV në një nivel krejt të ri. Televizori është i pajisur me një procesor të shpejtë dhe të saktë katër-bërthamësh që siguron një pamje pa zhurmë me ngjyra dhe kontrast dinamik. Për më tepër, siguron që edhe një imazh me rezolucion të ulët të shndërrohet në një rezolucion më të lartë, sa më afër që të jetë e mundur me një imazh 4K. Ky televizor SMART LED ka një diagonale prej 70 "" (177 cm) me rezolucion 4K (3840 x 2160 px). Marrësi është i llojit: DVB-C / T / T2 / S / S2. Televizori mbështet HbbTV, HDR 10, HLG, HEVC H.243, VP9, HGiG, 4K Upscaler, modalitetin Auto Low Latency Mode dhe Filmmaker. Sistemi i altoparlantëve është 2.0, fuqia 20 W. Funksionet e mençura dhe për ndarje të përmbajtjes përfshijnë: sistemin operativ WebOS Smart TV, shfletuesin e Internetit, pajtueshmërinë me aplikacionin LG ThinQ, LG Home Dashboard, Apple AirPlay 2, regjistrimin e programeve të TV, lidhjen e tastierës dhe mausit, Bluetooth v5.0, Apple HomeKit, qasjen e shpejtë në aplikacione, lidhjen mobile, Wi-Fi, DLNA, Miracast. E përfshirë është edhe telekomanda. Klasa e efiçiencës së energjisë është A.   ",878.43,287935
"Televizor GoGEN TVH 24R640 STWEBW, 24"" (60cm), HD, i bardhë"," Përshkrimi i produktit  Televizor SMART me një diagonale prej 24 "" (60 cm) dhe rezolucion HD (1366 x 768 px). Frekuenca e tij është 200 Hz (Clear Motion Picture). Lloji i marrësit është C / T / T2 / S / S2 me mbështetje HEVC H.265. Teknologjitë e zërimit përfshijnë: Dolby Audio Processing, NICAM stereo, zë rrethues, barazues. Fuqia e zërimit është 2x 2.5 W. Funksione të tjera përfshijnë: Wi-Fi ready, shfletues interneti, aplikacione interneti, Hbb TV, DLNA, Skylink Fast Scan dhe Skylink TV Live, bllokim të kanaleve të caktuara për fëmijët, modalitet hoteli, klonim përmes USB, kohëmatës për fikje. Televizori mbështet VESA 75 x 75 mm. E përfshirë në pako është edhe një telekomandë. Klasa e efiçiencës së energjisë është A +.   ",240.37,308324
Televizor LG OLED55CX - 55” (139 cm)," Përshkrimi i produktit  Televizori LG OLED55CX vjen me ekran 55” (139 cm) me kualitet 4K UHD dhe rezolucion 3840 x 2160 piksel. Ky televizor posedon altoparlantë të integruar me fuqi 40 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, LG mundëson përdorimin e teknologjive si Dolby Vision, HDR10, HLG, OLED, Smart, të cilat përmisojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, LG ka porte HDMI, 3.5 mm, audio optike, LAN, Cl.    ",1349.5,287872
"Televizor LG OLED65CX - 65” (169 cm) "," Përshkrimi i produktit  Televizori LG OLED65CX vjen me ekran 65” (169 cm) me kualitet 4K UHD dhe rezolucion 3840 x 2160 piksel. Ky televizor posedon altoparlantë të integruar me fuqi 40 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, LG mundëson përdorimin e teknologjive si Dolby Vision, HDR10, HLG, OLED, Smart, të cilat përmisojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, LG ka porte HDMI, 3.5 mm, audio optike, LAN, Cl.    ",1899.5,287871
"Televizor Panasonic TX-43HX580E - 43” (108cm), 4K UHD, i zi"," Përshkrimi i produktit  Televizori Panasonic TX-43HX580E vjen me ekran 43” (108cm) me kualitet 4K UHD dhe rezolucion 3840 x 2160 piksel. Ky televizor posedon altoparlantë të integruar me fuqi 20 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, Panasonic mundëson përdorimin e teknologjive si HDR10, LED, Smart, të cilat përmisojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, Panasonic ka katër porte HDMI, porte USB, RCA, VGA, LAN, port audio për kufje, dhe port për lidhje me satelit   ",492,283406
"Televizior Samsung QE65QN95A - 65 "" (163cm)"," Përshkrimi i produktit  Televizor modern 65 "" SMART Neo QLED TV me rezolucion 4K (3840 x 2160 px) dhe diagonale 163 cm. Frekuenca e panelit 100 Hz. Indeksi i cilësisë së imazhit 4,600. Televiziori mbështet teknologji HDR10, HDR10 +, HLG, Neo QLED, Quantum HDR2000. Lloji i akorduesit DVB -T / T2 / C / S / S2. Përfshin edhe Wi-Fi, Bluetooth, TV Hbb, Tizen OS, DLNA, kontroll zëri, shfletues uebi, EPG, regjistrim USB - PVR. VESA 400 x 300 mm. Klasa e energjisë G. Dizajni Modern NeoSlim do t'ju magjepsë me një trashësi prej vetëm 27 mm. Falë kësaj, televiziori duket shumë elegante si në mbajtësen e furnizuar ashtu edhe nëse blini një mbajtëse në mur dhe e varni atë si një foto e bukur. Në çdo rast, dizajni do të jetë i pastër dhe i patrazuar nga një top kabllosh i shëmtuar. Paketa përfshin një Smart Connect One Box, në të cilin vetëm një kabllo e vetme, e hollë, ""e padukshme"" del nga TV. Lidhni celularin tuaj me TV, ndani ekranin në deri në dy seksione të pavarura me funksionin Multi View dhe shijoni edhe më shumë përmbajtje. Për shembull, kur shikoni sporte, gjithashtu mund të shikoni tabela kryesuese ose të kërkoni informacione rreth atletëve.   ",2942.5,312592
"Televizor Sony KDL-32WE615, 80cm, HD, HDR, LED, i zi dhe argjendtë"," Përshkrimi i produktit  Ky televizor smart ofron një varg veçorish të përsosura për argëtimin tuaj. Ka diagonale 80 cm dhe rezolucion 1366 x 768 pikselë. Imazhet përmirësohen përmes teknologjisë HDR dhe X Reality PRO. Ndërsa tingujt përmes Clear Audio+. Ka marrës DVT-C / T / T2 / S / S2 dhe energji të klasit A. Ofron konektorë për lidhje me pajisje tjera.    ",352.92,208741
"Televizor LG 55UN7100, 55"" (139cm), 4K UHD, i zi"," Përshkrimi i produktit  Përvoja e shikimit të TV gjithashtu mund të azhurnohet! Ky televizor LG është prova e gjallë e kësaj. Një imazh 4K është një imazh me ngjyra të gjalla dhe detaje të shkëlqyera, pavarësisht nga lloji i programit që shikohet ose lloji i aktivitetit. Është një rezolucion që e dërgon shikimin e TV në një nivel krejt të ri. Televizori është i pajisur me një procesor të shpejtë dhe të saktë katër-bërthamësh që siguron një pamje pa zhurmë me ngjyra dhe kontrast dinamik. Për më tepër, siguron që edhe një imazh me rezolucion të ulët të shndërrohet në një rezolucion më të lartë, sa më afër që të jetë e mundur me një imazh 4K. Ky televizor SMART LED ka një diagonale prej 55 "" (139 cm) me rezolucion 4K (3840 x 2160 px). Marrësi është i llojit: DVB-C / T / T2 / S / S2. Televizori mbështet HbbTV, HDR 10, HLG, HEVC H.243, VP9, HGiG, 4K Upscaler, modalitetin Auto Low Latency Mode dhe Filmmaker. Sistemi i altoparlantëve është 2.0, fuqia 20 W. Funksionet e mençura dhe për ndarje të përmbajtjes përfshijnë: sistemin operativ WebOS Smart TV, shfletuesin e Internetit, pajtueshmërinë me aplikacionin LG ThinQ, LG Home Dashboard, Apple AirPlay 2, regjistrimin e programeve të TV, lidhjen e tastierës dhe mausit, Bluetooth v5.0, Apple HomeKit, qasjen e shpejtë në aplikacione, lidhjen mobile, Wi-Fi, DLNA, Miracast. E përfshirë është edhe telekomanda. Klasa e efiçiencës së energjisë është A +.   ",499.5,287938
